18.01544084522062,16.918012236586094,16.843520237802505,17.505666733613452,17.41852868568082,16.315910738052967,16.700584169243427,16.700584169243427,16.666666666666668,15.578640167722552,16.681749626012873,13.942981029317377,
18.233986003095662,18.53669113337713,18.47748726582168,18.824410553173045,18.804891052088543,18.71386496731739,19.152219314029473,19.162065370363543,17.15740482752191,19.858156028368796,18.05727242053052,13.163624959766373,
16.32746728116502,16.312056737588655,16.78891401578405,17.379504616798364,16.739991459572714,16.05564740804507,16.315910738052967,17.408422281749758,17.02127659574468,15.350965121924371,18.08162948082548,13.84796041827421,
9.05768507113235,9.86301160838506,9.514421101534735,10.15178482939666,10.848762165584192,10.15178482939666,9.604683913949646,9.866818139928277,10.14068795798452,9.319096631065726,9.604683913949646,7.671232876712329,
14.556294859414038,13.34077806977435,13.140193494868532,12.785642820794289,15.321769279836868,12.416412340433759,12.844517926436053,13.291960860986748,13.479842417551923,14.6209419348144,13.005050227583157,8.518022801038521,
21.279550622237586,19.85953517511452,19.85953517511452,19.858156028368796,21.01015128220306,20.92499076869777,18.79432624113475,20.594870348555467,20.567375886524825,18.824410553173045,19.908750138465532,16.37361188739744,
25.06467666251389,23.6053288545001,23.605327445013952,23.07418224822332,21.57707047830378,23.310040325595455,21.28841279404771,23.620854586355872,24.2642346022071,23.50611832507312,25.037068238445183,18.578988506992534,
17.734042198652464,16.564834253701207,16.318976292871945,16.666666666666668,18.015863953060443,16.312056737588655,15.602836879432624,16.67043868587682,16.315910738052967,15.285292242732133,15.992868487630753,13.549626364923972,
29.503034638229064,28.844914437850914,26.258204507612103,28.72340425531915,29.615175236462967,28.023160425716807,25.896238340794,28.034376419932446,26.605199265110205,24.863188855259725,26.65478081271792,20.64365897564239,
19.194849081878523,17.978529049771836,19.154738080559827,19.162065370363543,20.021622927083737,19.870816632797023,17.74467518183944,19.178464231191434,19.76294296892592,17.153739889996913,16.85796358014853,14.224234836972753,
15.639061752624075,15.410557128763918,15.414091691477772,15.957446808510639,16.032758602572223,13.99249621060203,14.539007092198583,16.34671003066115,15.602836879432624,16.771962539553858,12.370754285469795,10.638297872340425,
14.25514272499417,18.49419122043305,18.51392405317038,18.807702987483857,17.982327367649297,14.188829094852876,15.602836879432624,18.524762959729046,14.893617021276597,15.799056319110258,12.785642820794289,11.369659249561277,
58.91756198883927,57.36725575641918,57.408054494433664,58.26404084692446,58.49545813803174,57.44790297530229,56.777468254256554,58.325518457316115,57.93288794856566,56.568898163430546,57.0955023051879,49.29588217892853,
