18.209832732578395,19.152219314029473,17.379504616798364,18.01544084522062,16.098665904703783,18.853795545296197,18.470378217170808,18.89668532621452,18.4431257077246,18.43971631205674,19.30915374476877,18.099007312304746,18.824410553173045,19.5067695595391,18.91437638736821,17.1382985216506,18.470378217170808,16.681749626012873
23.377375494822,23.500768121675026,20.21276595744681,20.870835417818668,17.762382675699566,20.822956526462892,20.677134378884045,20.808078003493403,19.5421925297232,22.41067419762406,20.93400303992261,20.762100947949573,18.663400520483357,21.988675174365245,20.92499076869777,19.211473856703538,21.420905405019795,19.152219314029473
19.93715290336255,20.616229579785298,18.453350115259134,18.25466337054433,14.93156260384915,18.94840054091315,18.453350115259134,19.015560514869044,18.11636847438979,19.148936170212767,19.532538090667252,18.085106382978726,19.26677688965408,19.178464231191434,19.148936170212767,17.43865363350071,18.25466337054433,16.34671003066115
11.246233288643174,10.468478451804273,11.232876712328768,10.500694737937973,10.103610364156589,11.703244875122367,11.236217344882125,12.054794520547945,11.262906734846283,11.236217344882125,11.793557945222403,11.013562324516045,11.262906734846283,10.41095890410959,10.962328232187701,10.276486838167376,11.262906734846283,9.866818139928277
14.961009297680134,13.493828078326558,14.184397163120568,15.285292242732133,11.12932966416682,16.016038279216453,14.893617021276597,16.797588816067854,14.93156260384915,15.957446808510639,14.998784384791916,14.543330960574382,14.202116591844531,14.910493646545135,17.84713408817251,12.709218559535683,15.655134790527743,11.723599471501094
22.719955290271418,21.634112117261907,20.567375886524825,21.631205673758867,18.25466337054433,23.02758375074806,22.34323971918208,22.34323971918208,22.739318499122554,21.98581560283688,23.049645390070925,21.657349623549603,20.92499076869777,21.634112117261907,22.794551319132196,19.817711804821492,22.0315242085235,18.656661614136038
25.455460787011507,25.18729199585782,24.123902626517662,25.344068631497358,18.178731373016024,25.480488409430123,24.885937673081916,23.871964294379698,23.404255319148938,24.113475177304966,26.08251850841602,24.136930603179625,25.69148324351767,24.832824680867517,25.662099150894505,23.34397228051585,25.69148324351767,22.216248379683808
18.824410553173045,17.734042198652464,17.375886524822697,18.56206004014525,15.350965121924371,18.679714937879194,18.085106382978726,18.459346197731268,18.08858261681823,18.085106382978726,18.470378217170808,18.43971631205674,18.847776263713918,18.79767132013982,19.178464231191434,16.846543022723896,18.4431257077246,17.74467518183944
31.01570156832607,28.725593122097358,28.371010551729945,28.98705718820682,23.471320203365835,30.971671604080882,29.44116769104655,30.826839916260752,30.51500343002257,30.193947457316316,30.85921470544591,30.744905804636467,31.737093383353827,30.15018658014181,31.562275815683165,27.19084253060109,31.851789465085986,27.71634472293494
22.719955290271418,22.34323971918208,20.21276595744681,21.282505089537104,16.450231921621562,22.006192823885918,21.303174887766794,20.303028075368616,22.01153837282056,20.57960018233604,22.340425531914896,20.059766842171562,22.51982455220912,22.697805681993277,20.215876331545,20.696410887285605,22.455518012748318,19.152219314029473
16.6930529020423,18.824410553173045,17.379504616798364,18.4431257077246,13.423754064360072,18.151611394080593,17.375886524822697,18.511590628136666,17.20132317111334,18.79432624113475,18.306254608709658,18.79767132013982,17.552295986900116,18.824410553173045,17.054488874341914,17.14436938851592,17.9770097243072,16.37361188739744
20.11298001771239,17.390354376225858,16.315910738052967,17.762382675699566,13.549626364923972,20.32552209439045,17.379504616798364,21.934048189398343,16.32746728116502,16.666666666666668,20.996980628492857,17.74467518183944,20.290382270808465,15.606866017493182,17.375886524822697,15.674177859849923,21.382714087491255,16.312056737588655
59.02844165058054,57.801418439716315,58.51171286354764,61.095905118529856,54.27501612513379,60.319920972197046,59.67991343662816,59.36673998159528,59.77886247473013,59.271858937512285,60.134358225420016,59.9290780141844,60.07996448642012,59.25806725910782,59.210302027636324,58.22835805529682,62.13875026497341,56.74756118032291
